Countdown,color1,color2,correct,screenshot,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_6040.thisRepN,trials_6040.thisTrialN,trials_6040.thisN,trials_6040.thisIndex,trials_5743.thisRepN,trials_5743.thisTrialN,trials_5743.thisN,trials_5743.thisIndex,trials_5446.thisRepN,trials_5446.thisTrialN,trials_5446.thisN,trials_5446.thisIndex,trials_5149.thisRepN,trials_5149.thisTrialN,trials_5149.thisN,trials_5149.thisIndex,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_2.started,key_resp_2.keys,key_resp_2.rt,key_resp_3.keys,Left_3.started,Videoshowstart,Videoshowstop,VideoshowRT,response_2.keys,response_2.corr,key_skip_2.keys,total_score,Dot_ratio,current_score,response_2.rt,response_3.keys,response_3.corr,response_3.rt,key_skip_3.keys,text_2.started,text_5.started,key_resp.started,text_9.started,key_resp.keys,key_resp.rt,text_10.started,text_10.stopped,participant,Task,Dot Ratio,Deadline,date,expName,psychopyVersion,frameRate,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,3,0,3,0,0,0,0,0,1,0,4,1,,,,,0,0,0,3,,,,,,,,409.55179510000016,404.0710667000003,405.0475641000012,0.9764974000008806,None,0,None,-31,57:43,-2,,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,3,0,3,0,0,0,0,0,1,1,5,3,,,,,0,0,0,3,,,,,,,,414.4285365000014,408.9477643000009,409.7142221000013,0.766457800000353,left,1,None,-30,57:43,1,0.7399352999982511,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,1,2,6,2,,,,,0,0,0,3,,,,,,,,419.1066385000013,413.6258736,414.66418560000056,1.0383120000005874,right,0,None,-32,57:43,-2,1.0059669999991456,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,1,3,7,0,,,,,0,0,0,3,,,,,,,,424.07197910000104,418.5914827000015,419.68064400000003,1.0891612999985227,left,0,None,-34,57:43,-2,1.0564446999997017,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,3,0,3,0,0,0,0,0,,,,,0,0,0,1,0,0,0,3,,,,,,,,,423.58641030000035,424.48081319999983,0.8944028999994771,,,,-33,54:46,1,,right,1,0.8698933999985456,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,3,0,3,0,0,0,0,0,,,,,0,1,1,3,0,0,0,3,,,,,,,,,428.38034719999996,429.09747419999985,0.7171269999998913,,,,-32,54:46,1,,left,1,0.6919153999988339,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,,,,,0,2,2,2,0,0,0,3,,,,,,,,,433.02300340000147,433.76409310000054,0.7410896999990655,,,,-31,54:46,1,,left,1,0.7122040999984165,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,,,,,0,3,3,0,0,0,0,3,,,,,,,,,437.66203959999984,438.7808748000007,1.1188352000008308,,,,-33,54:46,-2,,left,0,1.0884813999982725,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,3,0,3,0,0,0,0,0,,,,,1,0,4,3,0,0,0,3,,,,,,,,,442.6984170000014,443.4809777999999,0.7825607999984641,,,,-32,54:46,1,,left,1,0.7565860999984579,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,3,0,3,0,0,0,0,0,,,,,1,1,5,1,0,0,0,3,,,,,,,,,447.36891020000076,448.09754520000024,0.7286349999994854,,,,-34,54:46,-2,,left,0,0.7030730999977095,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,,,,,1,2,6,2,0,0,0,3,,,,,,,,,452.0519648999998,452.8974468000015,0.8454819000016869,,,,-33,54:46,1,,left,1,0.8281904999985272,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,3,0,3,0,0,0,0,0,,,,,1,3,7,0,0,0,0,3,,,,,,,,,456.80589560000044,457.58069160000014,0.7747959999996965,,,,-32,54:46,1,,right,1,0.7450628999977198,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,3,0,3,0,0,0,0,0,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,464.19482160000007,464.19482160000007,464.19482160000007,464.19482160000007,space,3.2124918999998044,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,4,0,4,0,0,0,0,0,0,0,0,1,,,,,0,0,0,1,,,,,,,,470.2283490000009,464.74767390000125,465.4809060000007,0.7332320999994408,left,0,None,-34,57:43,-2,0.7161867999984679,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,0,1,1,0,,,,,0,0,0,1,,,,,,,,474.85366010000143,469.3728779000012,470.58066620000136,1.2077883000001748,right,1,None,-33,57:43,1,1.1872767999993812,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,0,2,2,2,,,,,0,0,0,1,,,,,,,,479.99165490000087,474.5108237000004,475.2976488000004,0.7868250999999873,left,1,None,-32,57:43,1,0.7605304999997315,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,4,0,4,0,0,0,0,0,0,3,3,3,,,,,0,0,0,1,,,,,,,,484.7166147000007,479.2358142000012,480.1310673000007,0.8952530999995361,right,0,None,-34,57:43,-2,0.8666368999984115,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,1,0,4,0,,,,,0,0,0,1,,,,,,,,489.51822189999984,484.0373789000005,485.28080600000067,1.24342710000019,right,1,None,-33,57:43,1,1.2188238999988243,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,4,0,4,0,0,0,0,0,1,1,5,1,,,,,0,0,0,1,,,,,,,,494.66747770000075,489.1866390000014,490.1644105000014,0.9777715000000171,None,0,None,-35,57:43,-2,,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,4,0,4,0,0,0,0,0,1,2,6,3,,,,,0,0,0,1,,,,,,,,499.54061809999985,494.0598424,494.9312140000002,0.8713716000002023,left,1,None,-34,57:43,1,0.851850299999569,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,1,3,7,2,,,,,0,0,0,1,,,,,,,,504.35397300000113,498.8731607000009,499.7643110000008,0.8911502999999357,left,1,None,-33,57:43,1,0.8617428999987169,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,4,0,4,0,0,0,0,0,,,,,0,0,0,3,0,0,0,1,,,,,,,,,503.6732243000006,504.4140952000016,0.7408709000010276,,,,-32,54:46,1,,left,1,0.7179931999999098,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,4,0,4,0,0,0,0,0,,,,,0,1,1,1,0,0,0,1,,,,,,,,,508.3058656000012,509.28120410000156,0.9753385000003618,,,,-34,54:46,-2,,None,0,,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,,,,,0,2,2,0,0,0,0,1,,,,,,,,,513.1751882000008,514.1644382000013,0.9892500000005384,,,,-36,54:46,-2,,left,0,0.959832099997584,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,,,,,0,3,3,2,0,0,0,1,,,,,,,,,518.0897522000014,518.7477357000007,0.6579834999993182,,,,-35,54:46,1,,left,1,0.6296700999992026,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,,,,,1,0,4,0,0,0,0,1,,,,,,,,,522.6574636000005,523.6310106000001,0.9735469999995985,,,,-37,54:46,-2,,left,0,0.9410410000000411,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,,,,,1,1,5,2,0,0,0,1,,,,,,,,,527.5783992000015,528.4978599000005,0.9194606999990356,,,,-39,54:46,-2,,right,0,0.9018799999994371,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,4,0,4,0,0,0,0,0,,,,,1,2,6,3,0,0,0,1,,,,,,,,,532.4074257000011,533.1311034000009,0.7236776999998256,,,,-38,54:46,1,,left,1,0.6955570999980409,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,4,0,4,0,0,0,0,0,,,,,1,3,7,1,0,0,0,1,,,,,,,,,537.0431957000001,538.0144540000001,0.971258300000045,,,,-37,54:46,1,,right,1,0.9393587999984447,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,4,0,4,0,0,0,0,0,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,544.6349254000015,544.6349254000015,544.6349254000015,544.6349254000015,space,34.63655809999909,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,0,0,0,0,,,,,0,0,0,0,,,,,,,,582.0484733000012,576.5676822000005,577.2477063000006,0.6800241000000824,left,0,None,-39,57:43,-2,0.6558650999977544,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,0,1,1,2,,,,,0,0,0,0,,,,,,,,586.6594314000013,581.1786370000009,582.0821919000009,0.9035549000000174,left,1,None,-38,57:43,1,0.8772726999977749,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,5,0,5,0,0,0,0,3,0,2,2,1,,,,,0,0,0,0,,,,,,,,591.4600303000007,585.9791941000003,586.7979991000011,0.8188050000007934,right,1,None,-37,57:43,1,0.7877870999982406,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,5,0,5,0,0,0,0,3,0,3,3,3,,,,,0,0,0,0,,,,,,,,596.1694813000013,590.6886281000006,591.3476660000015,0.6590379000008397,left,1,None,-36,57:43,1,0.6307873999976437,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,5,0,5,0,0,0,0,3,1,0,4,3,,,,,0,0,0,0,,,,,,,,600.7145841000001,595.2338169000013,595.9143670000012,0.6805500999998912,left,1,None,-35,57:43,1,0.6625371999998606,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,5,0,5,0,0,0,0,3,1,1,5,1,,,,,0,0,0,0,,,,,,,,605.3228640000016,599.8420946000006,600.5812526999998,0.7391580999992584,right,1,None,-34,57:43,1,0.7085518999992928,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,1,2,6,2,,,,,0,0,0,0,,,,,,,,609.9636349000011,604.4827596000014,605.1156672000016,0.6329076000001805,left,1,None,-33,57:43,1,0.614040999998906,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,1,3,7,0,,,,,0,0,0,0,,,,,,,,614.5659552000016,609.0851698000006,609.9811654000005,0.8959955999998783,right,1,None,-32,57:43,1,0.8658417999977246,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,,,,,0,0,0,2,0,0,0,0,,,,,,,,,613.884384500001,614.6316741999999,0.7472896999988734,,,,-31,54:46,1,,left,1,0.7146988999975292,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,,,,,0,1,1,0,0,0,0,0,,,,,,,,,618.5623403999998,619.3981911999999,0.8358508000001166,,,,-30,54:46,1,,right,1,0.8047382999993715,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,5,0,5,0,0,0,0,3,,,,,0,2,2,1,0,0,0,0,,,,,,,,,623.3763550000003,624.3478896000015,0.9715346000011778,,,,-32,54:46,-2,,left,0,0.9670881999991252,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,5,0,5,0,0,0,0,3,,,,,0,3,3,3,0,0,0,0,,,,,,,,,628.2615768000014,628.8812350000007,0.6196581999993214,,,,-31,54:46,1,,left,1,0.5940396999994846,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,5,0,5,0,0,0,0,3,,,,,1,0,4,1,0,0,0,0,,,,,,,,,632.7808140000016,633.5561460000008,0.7753319999992527,,,,-30,54:46,1,,right,1,0.7542129999983445,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,,,,,1,1,5,2,0,0,0,0,,,,,,,,,637.4654618000004,638.1814696000001,0.7160077999997156,,,,-29,54:46,1,,left,1,0.6856775999985985,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,5,0,5,0,0,0,0,3,,,,,1,2,6,3,0,0,0,0,,,,,,,,,642.1516045000008,642.9647281000016,0.8131236000008357,,,,-31,54:46,-2,,right,0,0.7914867999988928,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,,,,,1,3,7,0,0,0,0,0,,,,,,,,,646.9179249000008,647.6979179000009,0.7799930000001041,,,,-33,54:46,-2,,left,0,0.7625779999980296,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,5,0,5,0,0,0,0,3,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,654.3098848999998,654.3098848999998,654.3098848999998,654.3098848999998,space,4.8498491999980615,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,6,0,6,0,0,0,0,0,0,0,0,1,,,,,0,0,0,2,,,,,,,,661.9747732000014,656.4939322999999,657.3313514000001,0.8374191000002611,right,1,None,-32,57:43,1,0.8183747999974003,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,0,1,1,2,,,,,0,0,0,2,,,,,,,,666.7570694000005,661.2763060000016,662.1486295000013,0.8723234999997658,left,1,None,-31,57:43,1,0.8430246999996598,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,0,2,2,0,,,,,0,0,0,2,,,,,,,,671.5519386000014,666.071206300001,666.931446300001,0.8602399999999761,right,1,None,-30,57:43,1,0.8411278999992646,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,6,0,6,0,0,0,0,0,0,3,3,3,,,,,0,0,0,2,,,,,,,,676.3080566000008,670.8273661000003,671.581666,0.7542998999997508,left,1,None,-29,57:43,1,0.7324474999986705,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,6,0,6,0,0,0,0,0,1,0,4,1,,,,,0,0,0,2,,,,,,,,681.0309293000009,675.5501185000012,676.2981862000015,0.7480677000003197,right,1,None,-28,57:43,1,0.7225589999980002,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,1,1,5,0,,,,,0,0,0,2,,,,,,,,685.7111843000002,680.2304111000012,681.0479771999999,0.8175660999986576,left,0,None,-30,57:43,-2,0.7849268999998458,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,6,0,6,0,0,0,0,0,1,2,6,3,,,,,0,0,0,2,,,,,,,,690.4302432000004,684.9494039000001,685.6648087000012,0.7154048000011244,left,1,None,-29,57:43,1,0.6900388999983988,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,1,3,7,2,,,,,0,0,0,2,,,,,,,,695.1081582000006,689.6272247000015,690.4313160000002,0.8040912999986176,left,1,None,-28,57:43,1,0.7717206999986956,,,,,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,,,,,0,0,0,2,0,0,0,2,,,,,,,,,694.3747192999999,695.3146084,0.9398891000000731,,,,-27,54:46,1,,left,1,0.9130876999988686,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,"[-1.0, 1.0, -1.0]",red,left,Countdown_1s.jpg,6,0,6,0,0,0,0,0,,,,,0,1,1,3,0,0,0,2,,,,,,,,,699.2277494999998,699.8313684000004,0.6036189000005834,,,,-26,54:46,1,,left,1,0.57907460000024,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1s.jpg,6,0,6,0,0,0,0,0,,,,,0,2,2,1,0,0,0,2,,,,,,,,,703.7492655000005,704.5147213,0.7654557999994722,,,,-25,54:46,1,,right,1,0.7471748999978445,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
Countdown_1.5s.mp4,red,"[-1.0, 1.0, -1.0]",right,Countdown_1.5s.jpg,6,0,6,0,0,0,0,0,,,,,0,3,3,0,0,0,0,2,,,,,,,,,708.4232412000001,709.2153112000015,0.7920700000013312,,,,-27,54:46,-2,,left,0,0.7598620999997365,None,,,,,,,,,Rachel,1 - without skip,"57:43, 54:46","1.5s, 1.0s",2023-07-20_16h26.29.600,Rewa's Exp,2023.1.2,60.05883363350552,
